TimeReceived,Type,LogCode,Description,Device,ParentDevice,Address,PersonnelRecord,Credential,Data_,Location 
6/22/2015 18:01:48,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:01:51,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:01:51,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,"Krutalevich, Mikhail",8710,Badge Id : 8710 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:01:51,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,"Krutalevich, Mikhail",8710,Badge Id : 8710 55555  Trigger Device : m00/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:01:54,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:01:54,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:01:57,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:05:12,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:03,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Bohdan, Mikhail",12025,Badge Id : 12025 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:03,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Bohdan, Mikhail",12025,Badge Id : 12025 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:03,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:06,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:06,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Bohdan, Mikhail",12025,Badge Id : 12025 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:06,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Bohdan, Mikhail",12025,Badge Id : 12025 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:06,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:06,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:09,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:12,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:12,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:08:12,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:12:06,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Krutalevich, Mikhail",8710,Badge Id : 8710 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:12:06,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Krutalevich, Mikhail",8710,Badge Id : 8710 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:12:12,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:12:12,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:12:12,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Krutalevich, Mikhail",8710,Badge Id : 8710 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:12:12,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Krutalevich, Mikhail",8710,Badge Id : 8710 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:12:12,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:12:15,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:12:18,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:12:18,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:09,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Rychkov, Alexander",8704,Badge Id : 8704 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:09,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Rychkov, Alexander",8704,Badge Id : 8704 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:12,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:12,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:12,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:21,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Rychkov, Alexander",8704,Badge Id : 8704 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:21,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Rychkov, Alexander",8704,Badge Id : 8704 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:21,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:24,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:24,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:27,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:15:27,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:18:00,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,"Pitsukha, Aliaksandr",8715,Badge Id : 8715 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:18:00,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,"Pitsukha, Aliaksandr",8715,Badge Id : 8715 55555  Trigger Device : m02/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:19:27,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Dziaikun, Maryia",8708,Badge Id : 8708 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:19:27,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Dziaikun, Maryia",8708,Badge Id : 8708 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:19:30,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:19:30,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:19:33,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:19:33,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Dziaikun, Maryia",8708,Badge Id : 8708 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:19:33,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Dziaikun, Maryia",8708,Badge Id : 8708 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:19:33,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:19:39,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:19:39,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:21,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Arlova1, Darya",8721,Badge Id : 8721 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:21,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Arlova1, Darya",8721,Badge Id : 8721 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:21,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:24,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:27,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:30,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Arlova1, Darya",8721,Badge Id : 8721 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:30,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Arlova1, Darya",8721,Badge Id : 8721 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:30,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:33,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:36,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:36,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:36,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:39,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Sergeeva1, Olga",8723,Badge Id : 8723 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:39,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Sergeeva1, Olga",8723,Badge Id : 8723 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:39,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:42,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:42,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Work_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m00/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:42,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:48,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Sergeeva1, Olga",8723,Badge Id : 8723 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:48,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Sergeeva1, Olga",8723,Badge Id : 8723 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:48,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:51,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:51,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:54,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:54,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:54,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:22:54,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:24:15,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:24:54,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:25:00,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,"Pitsukha, Aliaksandr",8715,Badge Id : 8715 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:25:00,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,"Pitsukha, Aliaksandr",8715,Badge Id : 8715 55555  Trigger Device : m02/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:25:24,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,"Sobal, Siarhei",8725,Badge Id : 8725 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:25:24,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,"Sobal, Siarhei",8725,Badge Id : 8725 55555  Trigger Device : m02/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:30:27,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Work_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m00/rdr02/reader,"Panasiuk, Daniil",8720,Badge Id : 8720 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:30:27,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,"Panasiuk, Daniil",8720,Badge Id : 8720 55555  Trigger Device : m00/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:30:30,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Work_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door01,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:30:30,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_out,rdr02,/EPAM/pgw_FOC1751N3VJ/m01/rdr02/reader,"Panasiuk, Daniil",8720,Badge Id : 8720 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:30:30,Event,GW.EV_DOOR_GRANT_ACCESS_EXTENDED,Door Grant Access Extended,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,"Panasiuk, Daniil",8720,Badge Id : 8720 55555  Trigger Device : m01/rdr02/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:30:30,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:30:33,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_Work_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door00,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:30:36,Event,GW.EV_DOOR_NOT_USED,Door Not Used,H177_803_Security_out,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door03,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:30:36,Event,GW.EV_DOOR_FORCED_OPEN_CLEAR,Door Forced Open Cleared,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:30:45,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_High_security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door04,,,,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:35:55,Event,GW.EV_READER_CREDENTIAL,Reader Credential Read,reader_803_Security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m01/rdr01/reader,"Panasiuk, Daniil",8720,Badge Id : 8720 55555,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:35:55,Event,GW.EV_DOOR_GRANT_ACCESS,Door Grant Access,H177_803_Security_in,Logical Driver,/EPAM/pgw_FOC1751N3VJ/Door/door02,"Panasiuk, Daniil",8720,Badge Id : 8720 55555  Trigger Device : m01/rdr01/reader    AL_REASON_PERMITFOUND  GW_ALLOW_LOCAL_AUTH,"?????/EPAM/?????????????,177/8 ????" 
6/22/2015 18:35:55,Event,GW.EV_READER_DECODE_FAILED,Reader Decode Failed,reader_803_High_security_in,rdr01,/EPAM/pgw_FOC1751N3VJ/m02/rdr01/reader,,,,"?????/EPAM/?????????????,177/8 ????" 
